3	0.0	22.61987066268921
7	1.981	163.9709243774414
11	3.347	139.62064743041992
15	4.814	142.4656524658203
19	6.181	88.0946626663208
23	7.56	118.58850479125977
27	8.921	84.8453540802002
31	10.415	92.64537811279297
35	11.847	121.35199546813965
39	13.233	96.13978576660156
43	18.612	85.12714767456055
47	19.956	87.3728141784668
51	21.313	64.56881332397461
55	22.735	63.20823574066162
59	24.045	58.42255973815918
63	25.363	77.45998859405518
67	26.668	97.95309066772461
71	28.043	102.28471374511719
75	29.374	76.32021522521973
79	30.749	71.39088821411133
83	35.867	51.45685386657715
87	37.254	45.22581100463867
91	38.622	40.181535720825195
95	39.969	54.08385944366455
99	41.335	53.843387603759766
103	42.701	64.72802925109863
107	44.053	45.68247699737549
111	45.444	36.8885064125061
115	46.873	32.171120166778564
119	48.332	29.428250789642334
123	53.535	31.99048137664795
127	54.9	36.60460090637207
131	56.352	27.6234130859375
135	57.711	21.78331708908081
139	59.152	31.83203887939453
143	60.61	26.78703022003174
147	62.046	30.755666732788086
151	63.358	27.746315002441406
155	64.701	29.706056118011475
159	66.089	28.903942108154297
163	71.267	30.91533851623535
167	72.78	17.886417388916016
171	74.139	19.20889711380005
175	75.491	32.489055156707764
179	76.892	35.298110246658325
183	78.308	20.91535496711731
187	79.717	21.1182541847229
191	81.09	28.509156703948975
195	82.415	26.32891011238098
199	83.732	22.46835708618164
203	88.875	21.91844129562378
207	90.248	14.1326824426651
211	91.624	20.879112720489502
215	93.041	12.368858575820923
219	94.446	19.64069890975952
223	95.849	13.686747074127197
227	97.203	14.957191467285156
231	98.55	18.720879793167114
235	99.916	17.131224632263184
239	101.287	23.549321174621582
243	106.393	19.357114553451538
247	107.776	19.070558547973633
251	109.147	18.085309624671936
255	110.531	19.625361919403076
259	111.934	23.283618450164795
263	113.37	23.78846502304077
267	114.719	15.53307330608368
271	116.073	21.28313112258911
275	117.432	26.410330295562744
279	118.83	20.44671869277954
283	123.938	16.42689347267151
287	125.318	17.66618299484253
291	126.639	8.55190360546112
295	128.02	14.104735851287842
299	129.458	17.117889404296875
303	130.858	14.414577960968018
307	132.306	17.23395538330078
311	133.639	14.847959041595459
315	134.98	12.763807773590088
319	136.385	11.419752359390259
323	141.552	15.206178188323975
327	142.901	15.524721026420593
331	144.239	13.213423252105713
335	145.632	12.705456733703613
339	146.986	17.683712482452393
343	148.353	16.993338584899902
347	149.743	11.284356117248535
351	151.138	12.342145681381226
355	152.525	14.92172908782959
359	153.923	12.223671436309814
363	159.068	13.490995407104492
367	160.467	12.94865334033966
371	161.835	15.921102046966553
375	163.225	10.356907367706299
379	164.576	11.59861609339714
383	165.99	18.140837907791138
387	167.364	16.55150580406189
391	168.702	15.909029483795166
395	170.128	14.328530550003052
399	171.498	12.51341962814331
403	176.609	13.380722522735596
407	177.983	14.986609935760498
411	179.377	18.205004930496216
415	180.808	19.46323251724243
419	182.194	16.968168258666992
423	183.57	15.268506288528442
427	184.897	19.594725131988525
431	186.244	22.211724758148193
435	187.623	19.255768060684204
439	189.045	13.39058780670166
443	194.252	12.28406286239624
447	195.557	18.167109966278076
451	196.915	22.58604860305786
455	198.271	18.1458158493042
459	199.7	13.637773513793945
463	201.146	7.6944058537483215
467	202.623	11.663651466369629
471	204.012	13.906998634338379
475	205.389	13.093023777008057
479	206.756	12.935213565826416
483	211.894	12.827615737915039
487	213.258	17.42780351638794
491	214.608	15.934509515762329
495	216.034	12.427109241485596
499	217.461	14.615192890167236
503	218.89	17.92506742477417
507	220.239	15.82973837852478
511	221.659	12.477322578430176
515	223.023	13.647861957550049
519	224.387	10.89218807220459
523	229.573	17.560154914855957
527	230.953	18.8969464302063
531	232.319	13.23026180267334
535	233.707	11.30088472366333
539	235.127	15.533242225646973
543	236.528	18.275551319122314
547	237.894	13.44808053970337
551	239.282	19.697609424591064
555	240.709	15.889992475509644
559	242.086	16.41212821006775
563	247.2	12.900592803955078
567	248.585	14.885460376739502
571	249.993	13.806314945220947
575	251.469	10.558694958686829
579	252.862	16.367698907852173
583	254.287	15.709941387176514
587	255.671	12.10083818435669
591	257.103	11.808451414108276
595	258.48	14.384458541870117
599	259.81	13.517207145690918
603	265.173	10.28205394744873
607	266.66	17.546817541122437
611	268.134	13.821083307266235
615	269.578	13.28338098526001
619	271.031	13.625082731246948
623	272.514	10.676919937133789
627	273.949	11.000677943229675
631	275.372	13.164716482162476
635	276.782	13.339720726013184
639	278.234	9.468032121658325
643	283.385	10.639754295349121
647	284.755	12.470679521560669
651	286.124	11.874715566635132
655	287.491	11.83554220199585
659	288.875	13.258453130722046
663	290.287	10.069756776094437
667	291.697	10.917821884155273
671	293.161	11.873759269714355
675	294.55	9.666438341140747
679	295.914	11.991190195083618
683	301.003	14.131033897399902
687	302.353	14.710830211639404
691	303.739	9.203197717666626
695	305.134	11.376973628997803
699	306.645	13.37073540687561
703	307.985	12.6340252161026
707	309.319	10.610142946243286
711	310.776	13.440140724182129
715	312.177	14.18080449104309
719	313.632	13.501973152160645
723	318.723	12.382171392440796
727	320.034	11.602173566818237
731	321.423	10.728362798690796
735	322.809	13.854448556900024
739	324.219	12.459858655929565
743	325.624	9.606876492500305
747	327.021	11.354344964027405
751	328.383	11.6831533908844
755	329.772	12.402027010917664
759	331.199	9.772633075714111
763	336.274	12.226834297180176
767	337.691	10.204620003700256
771	339.071	9.699932336807251
775	340.414	13.90546441078186
779	341.796	8.814695164561272
783	343.164	14.202714204788208
787	344.534	10.933072090148926
791	345.879	8.561400175094604
795	347.235	12.051148653030396
799	348.634	6.502731084823608
803	353.715	11.203551292419434
807	355.115	11.550308465957642
811	356.475	12.455662965774536
815	357.798	9.506793975830078
819	359.229	10.815541386604309
823	360.549	11.643446922302246
827	361.959	9.43740975856781
831	363.394	12.748881816864014
835	364.767	10.579415678977966
839	366.171	9.392657339572906
843	371.298	9.629668235778809
847	372.64	9.108967423439026
851	374.063	12.87517261505127
855	375.445	13.454819917678833
859	376.848	11.168190002441406
863	378.247	9.60851514339447
867	379.57	9.620233058929443
871	380.919	10.858234405517578
875	382.289	11.312891125679016
879	383.647	12.797549724578857
883	388.722	12.31399917602539
887	390.054	11.673702478408813
891	391.427	13.952393054962158
895	392.806	14.135966062545776
899	394.148	10.030844807624817
903	395.501	12.79335641860962
907	396.965	12.13676142692566
911	398.345	10.032355189323425
915	399.721	10.153120279312134
919	401.082	10.95594835281372
923	406.203	12.691447973251343
927	407.528	12.993902564048767
931	408.869	12.403133153915405
935	410.223	11.114060401916504
939	411.579	7.305798649787903
943	412.942	12.772088527679443
947	414.308	10.871324896812439
951	415.718	10.275319576263428
955	417.154	11.175055027008057
959	418.563	8.300185680389404
963	423.762	10.857770919799805
967	425.189	11.38420283794403
971	426.53	10.07397985458374
975	427.941	9.609534859657288
979	429.28	10.042061567306519
983	430.67	14.018017292022705
987	432.039	13.708303451538086
991	433.395	9.44712483882904
995	434.866	9.273982763290405
999	436.235	9.588984489440918
1003	441.367	7.827819466590881
1007	442.749	11.345617771148682
1011	444.142	8.778719186782837
1015	445.511	12.609866619110107
1019	446.872	11.737996578216553
1023	448.255	10.555153608322144
1027	449.616	10.161503314971924
1031	451.022	11.780847072601318
1035	452.439	11.567171335220337
1039	453.846	8.12022751569748
1043	458.927	11.310553431510925
1047	460.348	8.98208475112915
1051	461.787	10.809719562530518
1055	463.134	10.777602195739746
1059	464.535	7.862189888954163
1063	465.988	7.772832036018372
