7	0.0	375.99517822265625
15	1.786	272.6977729797363
23	2.55	169.79095554351807
31	3.326	98.6485538482666
39	4.1	80.38870215415955
47	4.844	72.5926194190979
55	5.636	42.90413188934326
63	6.419	58.23568534851074
71	7.168	48.97764253616333
79	7.954	40.222930669784546
87	11.649	47.01345252990723
95	12.384	47.675459146499634
103	13.122	52.585601806640625
111	13.855	36.12105393409729
119	14.615	43.995306968688965
127	15.354	42.36132097244263
135	16.107	54.42200422286987
143	16.867	41.439056396484375
151	17.618	39.5309339761734
159	18.383	42.478097438812256
167	22.199	50.456345558166504
175	22.981	47.622803688049316
183	23.798	40.66234302520752
191	24.581	38.16211795806885
199	25.387	41.28971719741821
207	26.186	45.59217548370361
215	26.973	26.388065338134766
223	27.738	36.73579299449921
231	28.492	26.559203028678894
239	29.298	34.26612949371338
247	34.434	16.64261680841446
255	35.214	22.399160742759705
263	36.007	32.87978959083557
271	36.755	28.966259956359863
279	37.501	38.99283313751221
287	38.284	31.859161615371704
295	39.227	32.5619797706604
303	40.045	32.84612488746643
311	40.833	31.487305164337158
319	41.606	20.49044680595398
327	45.343	24.452680706977844
335	46.119	27.348331928253174
343	46.98	31.813482522964478
351	47.743	19.314037561416626
359	48.496	27.818897783756256
367	49.298	27.52328884601593
375	50.05	26.77888560295105
383	50.793	25.347826719284058
391	51.543	24.90366542339325
399	52.285	22.693186283111572
407	56.197	30.334430932998657
415	57.204	23.246187567710876
423	58.294	24.179656505584717
431	59.368	24.363206148147583
439	60.415	28.859266996383667
447	61.501	30.204893589019775
455	62.292	26.783037543296814
463	63.087	28.710517287254333
471	63.865	25.081939935684204
479	64.643	12.049369156360626
487	69.819	24.8833030462265
495	70.565	17.89403200149536
503	71.34	22.338024735450745
511	72.089	24.188312768936157
519	72.905	29.273576617240906
527	73.678	30.256962537765503
535	74.684	29.581981420516968
543	75.977	25.11129927635193
551	77.169	18.365490317344666
559	78.598	21.644931435585022
567	83.441	20.87747097015381
575	84.488	22.22302758693695
583	85.577	19.129609525203705
591	86.948	28.246996760368347
599	88.214	20.15365606546402
607	89.459	25.109773218631744
615	90.687	26.305973410606384
623	91.917	20.467505872249603
631	93.176	23.048486948013306
639	94.517	23.876355171203613
647	99.606	23.071841835975647
655	100.938	24.502466678619385
663	102.155	24.425900161266327
671	103.407	21.735613465309143
679	104.597	17.388034343719482
687	105.912	18.90969455242157
695	107.225	27.089760780334473
703	108.386	19.850881576538086
711	109.699	24.73340219259262
719	110.926	23.222705841064453
727	117.282	20.561885178089142
735	118.091	24.818522691726685
743	118.929	16.020051062107086
751	119.926	22.52055287361145
759	120.756	24.234176635742188
767	121.659	26.051205158233643
775	122.555	19.90723443031311
783	123.528	17.354446053504944
791	124.603	20.27300190925598
799	125.659	15.837952554225922
807	129.818	20.65950173139572
815	130.771	19.31375765800476
823	131.517	13.706909716129303
831	132.257	18.67560887336731
839	133.041	21.13489007949829
847	133.798	19.82641249895096
855	134.571	22.86877554655075
863	135.371	17.743589282035828
871	136.157	20.45084834098816
879	136.948	20.248358845710754
887	140.603	20.650792479515076
895	141.369	21.074630975723267
903	142.168	22.242617964744568
911	142.945	23.454761147499084
919	143.699	13.637098371982574
927	144.504	18.179735124111176
935	145.266	20.446117162704468
943	146.063	16.042713224887848
951	146.871	17.366059064865112
959	147.623	16.953418493270874
967	152.766	16.601326942443848
975	153.569	20.918801844120026
983	154.325	17.18957632780075
991	155.091	21.538631856441498
999	155.842	23.122132539749146
1007	156.673	13.44519579410553
1015	157.523	22.585869073867798
1023	158.412	13.662987053394318
1031	159.245	22.032382607460022
1039	160.054	17.39409053325653
1047	164.091	16.947994828224182
1055	164.992	18.037968635559082
1063	165.86	14.755729258060455
1071	166.723	15.253561615943909
1079	167.543	17.423812687397003
1087	168.506	18.96489953994751
1095	169.292	14.932127475738525
1103	170.162	19.544246912002563
1111	171.1	13.344042778015137
1119	171.957	16.3457772731781
1127	175.858	17.023146748542786
1135	176.827	16.370049118995667
1143	177.683	17.227719396352768
1151	178.489	16.977267622947693
1159	179.305	15.035453498363495
1167	180.249	12.83739846944809
1175	181.146	18.868960916996002
1183	182.047	16.040718019008636
1191	182.908	19.365003526210785
1199	183.877	14.871330857276917
1207	189.528	15.880430698394775
1215	190.419	19.597374260425568
1223	191.275	14.560475826263428
1231	192.157	12.997866749763489
1239	193.037	17.722542226314545
1247	193.924	19.70288348197937
1255	194.845	17.705763041973114
1263	196.009	13.820322275161743
1271	197.133	13.687771081924438
1279	198.334	10.187764883041382
1287	203.021	13.901115715503693
1295	204.258	16.286925226449966
1303	205.462	13.078433632850647
1311	206.64	16.012748956680298
1319	207.822	12.974251806735992
1327	209.018	13.796956241130829
1335	210.475	17.00916576385498
1343	211.696	12.645727157592773
1351	212.965	15.048894584178925
1359	214.19	11.172350227832794
1367	219.335	14.553575992584229
1375	220.603	14.206444442272186
1383	221.774	15.753370702266693
1391	223.09	13.726384937763214
1399	224.313	13.291038930416107
1407	225.536	15.588889181613922
1415	226.875	12.543531656265259
1423	228.036	10.602099299430847
1431	229.158	15.27789294719696
1439	230.385	16.37746423482895
1447	237.064	11.52336710691452
1455	238.334	12.86061292886734
1463	239.123	13.627693235874176
1471	239.944	13.835738599300385
1479	240.72	15.05908054113388
1487	241.556	12.683004975318909
1495	242.387	16.635936081409454
1503	243.658	11.344930648803711
1511	244.933	13.288854122161865
1519	246.144	15.761112987995148
1527	251.128	11.729385077953339
